hold_days,picks,min_prob,stop_loss,ranking,total_return,annual_return,sharpe,sortino,calmar,max_dd,win_rate,avg_win,avg_loss,avg_trade,profit_factor,n_trades,final_value,trades_per_month,stop_loss_label,score
3,2,0.45,,Prob,-8.17863660090853,-2.1119698629425754,0.20178763573800432,0.30877021161232904,-0.032309542441086976,-65.3667524631006,50.29850746268657,5.085519580599761,-4.890049375457355,0.1275129203504778,1.052465222277617,670,91821.36339909147,13.969041095890413,nan%,0.09856770833333332
3,2,0.45,,EV,135.96833481272878,23.958775289841384,0.741025022105909,1.0634636963080293,0.47600028212626516,-50.33353170048335,52.92353823088456,3.982531956924951,-3.7226040566490624,0.3552265472364348,1.2027004692711143,667,235968.3348127288,13.906493150684932,nan%,0.5154947916666667
3,2,0.5,-5.0,Prob,70.21511760585406,14.232343565067618,0.5185562701821008,0.8188354020520688,0.30211130533583475,-47.109602698404736,49.930651872399444,5.0959619797261695,-4.534361332293968,0.274121874817335,1.1207412398659102,721,170215.11760585406,15.032356164383563,-5%,0.30312500000000003
3,2,0.5,-5.0,EV,49.6203152870909,10.605724671846616,0.4569250671681413,0.6153186457901448,0.2527869473526658,-41.9551910528452,53.9454806312769,3.742995949754999,-3.9638184206762976,0.1936596328131826,1.1060847844232697,697,149620.3152870909,14.531972602739728,-5%,0.2532552083333333
3,2,0.5,-7.0,Prob,138.87089005116505,24.338481996497507,0.6906817138151877,1.128495069133947,0.5414382673522571,-44.95153642448957,50.28901734104046,5.2676806176375965,-4.547038863293785,0.3886871184462741,1.1719567125015755,692,238870.89005116504,14.427726027397261,-7%,0.48580729166666675
3,2,0.5,-7.0,EV,80.30691675526731,15.890259275677776,0.574817927090708,0.8567248046657518,0.37958299791249467,-41.86241049537461,53.67647058823529,3.9792245901221377,-4.054118241988562,0.2578966605414457,1.1373243861465507,680,180306.9167552673,14.177534246575345,-7%,0.3854166666666667
3,2,0.5,-10.0,Prob,48.358559489126016,10.37163760466715,0.4452003613321996,0.6849752346739614,0.186246631193952,-55.687652110423514,52.071005917159766,4.891258018195208,-4.778379174839739,0.2566981801133692,1.1120840632300453,676,148358.55948912603,14.094136986301372,-10%,0.23658854166666668
3,2,0.5,-10.0,EV,58.274200456006994,12.172571932275545,0.48911024535643993,0.7211996641107247,0.2885281625730182,-42.18850535671718,52.537313432835816,4.015189443511287,-3.9708596659530833,0.2247959855864066,1.1192756233985135,670,158274.200456007,13.969041095890413,-10%,0.28294270833333335
3,2,0.5,,Prob,5.2778480744543055,1.295015358956153,0.26369769999343623,0.40807211114972136,0.02011745698577141,-64.37271668442418,52.167414050822124,4.916375565348897,-5.0239945281755425,0.1616394966974467,1.067262727076619,669,105277.8480744543,13.948191780821919,nan%,0.13854166666666667
3,2,0.5,,EV,162.87534488439408,27.35304660635187,0.7933304129431018,1.1764543051523986,0.539622916518533,-50.68918640969624,54.285714285714285,4.145807073593138,-4.063595522125475,0.3929373155503438,1.2115245902517353,665,262875.3448843941,13.864794520547946,nan%,0.5709635416666666
3,2,0.55,-5.0,Prob,94.1442642220381,18.053937669889166,0.5888027984759451,0.9297708069681503,0.3829319273430713,-47.14659807855228,50.138888888888886,5.111293888207685,-4.516839940712192,0.31059938184346864,1.1379125960929979,720,194144.2642220381,15.01150684931507,-5%,0.3841145833333333
3,2,0.55,-5.0,EV,16.58419762016883,3.913346868950396,0.29567704433810366,0.3923982688898361,0.08465054357975296,-46.229435789310216,52.36051502145923,3.8935782892000192,-4.012566849963638,0.1271314632465176,1.0665064408759528,699,116584.19762016882,14.573671232876714,-5%,0.15651041666666665
